Location Type,Incident Hour of Day,Incident Month,Offense Attempted or Completed,Number of Crimes,Year,Offense Type,Estimated Population,"Crime Rate (per 1,000)","Crime Rate (per 100,000)","Offense Rate (per 1,000)","Offense Rate (per 100,000)","Incident Rate (per 1,000)","Incident Rate (per 100,000)"
Residence/Home,Day,February,Attempted,11,2013,burglary,5271902,0,0.21,0,0.21,0,0.21
Residence/Home,Day,February,Completed,386,2013,burglary,5271902,0.07,7.32,0.07,7.32,0.07,7.32
Residence/Home,Day,March,Attempted,50,2013,burglary,5271902,0.01,0.95,0.01,0.95,0.01,0.95
Residence/Home,Day,March,Completed,390,2013,burglary,5271902,0.07,7.4,0.07,7.4,0.07,7.4
Residence/Home,Day,March,Attempted,9,2013,burglary,5271902,0,0.17,0,0.17,0,0.17
Residence/Home,Day,March,Completed,422,2013,burglary,5271902,0.08,8,0.08,8,0.08,8
Residence/Home,Day,April,Attempted,47,2013,burglary,5271902,0.01,0.89,0.01,0.89,0.01,0.89
Residence/Home,Day,April,Completed,410,2013,burglary,5271902,0.08,7.78,0.08,7.78,0.08,7.78
Residence/Home,Day,April,Attempted,21,2013,burglary,5271902,0,0.4,0,0.4,0,0.4
Residence/Home,Day,April,Completed,441,2013,burglary,5271902,0.08,8.37,0.08,8.37,0.08,8.37
Residence/Home,Day,May,Attempted,56,2013,burglary,5271902,0.01,1.06,0.01,1.06,0.01,1.06
Residence/Home,Day,May,Completed,417,2013,burglary,5271902,0.08,7.91,0.08,7.91,0.08,7.91
Residence/Home,Day,May,Attempted,15,2013,burglary,5271902,0,0.28,0,0.28,0,0.28
Residence/Home,Day,May,Completed,482,2013,burglary,5271902,0.09,9.14,0.09,9.14,0.09,9.14
Residence/Home,Day,June,Attempted,50,2013,burglary,5271902,0.01,0.95,0.01,0.95,0.01,0.95
Residence/Home,Day,June,Completed,423,2013,burglary,5271902,0.08,8.02,0.08,8.02,0.08,8.02
Residence/Home,Day,June,Attempted,15,2013,burglary,5271902,0,0.28,0,0.28,0,0.28
Residence/Home,Day,June,Completed,494,2013,burglary,5271902,0.09,9.37,0.09,9.37,0.09,9.37
Residence/Home,Day,July,Attempted,59,2013,burglary,5271902,0.01,1.12,0.01,1.12,0.01,1.12
Residence/Home,Day,July,Completed,434,2013,burglary,5271902,0.08,8.23,0.08,8.23,0.08,8.23
Residence/Home,Day,July,Attempted,15,2013,burglary,5271902,0,0.28,0,0.28,0,0.28
Residence/Home,Day,July,Completed,577,2013,burglary,5271902,0.11,10.94,0.11,10.94,0.11,10.94
Residence/Home,Day,August,Attempted,69,2013,burglary,5271902,0.01,1.31,0.01,1.31,0.01,1.31
Residence/Home,Day,August,Completed,485,2013,burglary,5271902,0.09,9.2,0.09,9.2,0.09,9.2
Residence/Home,Day,August,Attempted,21,2013,burglary,5271902,0,0.4,0,0.4,0,0.4
Residence/Home,Day,August,Completed,595,2013,burglary,5271902,0.11,11.29,0.11,11.29,0.11,11.29
Residence/Home,Day,September,Attempted,45,2013,burglary,5271902,0.01,0.85,0.01,0.85,0.01,0.85
Residence/Home,Day,September,Completed,441,2013,burglary,5271902,0.08,8.37,0.08,8.37,0.08,8.37
Residence/Home,Day,September,Attempted,18,2013,burglary,5271902,0,0.34,0,0.34,0,0.34
Residence/Home,Day,September,Completed,472,2013,burglary,5271902,0.09,8.95,0.09,8.95,0.09,8.95
Residence/Home,Day,October,Attempted,60,2013,burglary,5271902,0.01,1.14,0.01,1.14,0.01,1.14
Residence/Home,Day,October,Completed,456,2013,burglary,5271902,0.09,8.65,0.09,8.65,0.09,8.65
Residence/Home,Day,October,Attempted,11,2013,burglary,5271902,0,0.21,0,0.21,0,0.21
Residence/Home,Day,October,Completed,482,2013,burglary,5271902,0.09,9.14,0.09,9.14,0.09,9.14
Residence/Home,Day,November,Attempted,41,2013,burglary,5271902,0.01,0.78,0.01,0.78,0.01,0.78
Residence/Home,Day,November,Completed,418,2013,burglary,5271902,0.08,7.93,0.08,7.93,0.08,7.93
Residence/Home,Day,November,Attempted,11,2013,burglary,5271902,0,0.21,0,0.21,0,0.21
Residence/Home,Day,November,Completed,400,2013,burglary,5271902,0.08,7.59,0.08,7.59,0.08,7.59
Residence/Home,Day,December,Attempted,46,2013,burglary,5271902,0.01,0.87,0.01,0.87,0.01,0.87
Residence/Home,Day,December,Completed,472,2013,burglary,5271902,0.09,8.95,0.09,8.95,0.09,8.95
Residence/Home,Day,December,Attempted,11,2013,burglary,5271902,0,0.21,0,0.21,0,0.21
Residence/Home,Day,December,Completed,385,2013,burglary,5271902,0.07,7.3,0.07,7.3,0.07,7.3
Commercial,Night,January,Attempted,18,2013,burglary,5271902,0,0.34,0,0.34,0,0.34
Commercial,Night,January,Completed,161,2013,burglary,5271902,0.03,3.05,0.03,3.05,0.03,3.05
Commercial,Night,January,Attempted,4,2013,burglary,5271902,0,0.08,0,0.08,0,0.08
Commercial,Night,January,Completed,28,2013,burglary,5271902,0.01,0.53,0.01,0.53,0.01,0.53
Commercial,Night,February,Attempted,14,2013,burglary,5271902,0,0.27,0,0.27,0,0.27
Commercial,Night,February,Completed,118,2013,burglary,5271902,0.02,2.24,0.02,2.24,0.02,2.24
Commercial,Night,February,Attempted,0,2013,burglary,5271902,,,,,,
Commercial,Night,February,Completed,34,2013,burglary,5271902,0.01,0.64,0.01,0.64,0.01,0.64
Commercial,Night,March,Attempted,6,2013,burglary,5271902,0,0.11,0,0.11,0,0.11
Commercial,Night,March,Completed,110,2013,burglary,5271902,0.02,2.09,0.02,2.09,0.02,2.09
Commercial,Night,March,Attempted,0,2013,burglary,5271902,,,,,,
Commercial,Night,March,Completed,27,2013,burglary,5271902,0.01,0.51,0.01,0.51,0.01,0.51
Commercial,Night,April,Attempted,14,2013,burglary,5271902,0,0.27,0,0.27,0,0.27
Commercial,Night,April,Completed,89,2013,burglary,5271902,0.02,1.69,0.02,1.69,0.02,1.69
Commercial,Night,April,Attempted,0,2013,burglary,5271902,,,,,,
Commercial,Night,April,Completed,30,2013,burglary,5271902,0.01,0.57,0.01,0.57,0.01,0.57
Commercial,Night,May,Attempted,22,2013,burglary,5271902,0,0.42,0,0.42,0,0.42
Commercial,Night,May,Completed,128,2013,burglary,5271902,0.02,2.43,0.02,2.43,0.02,2.43
Commercial,Night,May,Attempted,1,2013,burglary,5271902,0,0.02,0,0.02,0,0.02
Commercial,Night,May,Completed,24,2013,burglary,5271902,0,0.46,0,0.46,0,0.46
Commercial,Night,June,Attempted,18,2013,burglary,5271902,0,0.34,0,0.34,0,0.34
Commercial,Night,June,Completed,104,2013,burglary,5271902,0.02,1.97,0.02,1.97,0.02,1.97
Commercial,Night,June,Attempted,2,2013,burglary,5271902,0,0.04,0,0.04,0,0.04
Commercial,Night,June,Completed,35,2013,burglary,5271902,0.01,0.66,0.01,0.66,0.01,0.66
Commercial,Night,July,Attempted,16,2013,burglary,5271902,0,0.3,0,0.3,0,0.3
Commercial,Night,July,Completed,132,2013,burglary,5271902,0.03,2.5,0.03,2.5,0.03,2.5
Commercial,Night,July,Attempted,1,2013,burglary,5271902,0,0.02,0,0.02,0,0.02
Commercial,Night,July,Completed,23,2013,burglary,5271902,0,0.44,0,0.44,0,0.44
Commercial,Night,August,Attempted,19,2013,burglary,5271902,0,0.36,0,0.36,0,0.36
Commercial,Night,August,Completed,139,2013,burglary,5271902,0.03,2.64,0.03,2.64,0.03,2.64
Commercial,Night,August,Attempted,1,2013,burglary,5271902,0,0.02,0,0.02,0,0.02
Commercial,Night,August,Completed,25,2013,burglary,5271902,0,0.47,0,0.47,0,0.47
Commercial,Night,September,Attempted,28,2013,burglary,5271902,0.01,0.53,0.01,0.53,0.01,0.53
Commercial,Night,September,Completed,238,2013,burglary,5271902,0.05,4.51,0.05,4.51,0.05,4.51
Commercial,Night,September,Attempted,4,2013,burglary,5271902,0,0.08,0,0.08,0,0.08
Commercial,Night,September,Completed,31,2013,burglary,5271902,0.01,0.59,0.01,0.59,0.01,0.59
Commercial,Night,October,Attempted,14,2013,burglary,5271902,0,0.27,0,0.27,0,0.27
Commercial,Night,October,Completed,133,2013,burglary,5271902,0.03,2.52,0.03,2.52,0.03,2.52
Commercial,Night,October,Attempted,0,2013,burglary,5271902,,,,,,
Commercial,Night,October,Completed,32,2013,burglary,5271902,0.01,0.61,0.01,0.61,0.01,0.61
Commercial,Night,November,Attempted,13,2013,burglary,5271902,0,0.25,0,0.25,0,0.25
Commercial,Night,November,Completed,85,2013,burglary,5271902,0.02,1.61,0.02,1.61,0.02,1.61
Commercial,Night,November,Attempted,2,2013,burglary,5271902,0,0.04,0,0.04,0,0.04
Commercial,Night,November,Completed,38,2013,burglary,5271902,0.01,0.72,0.01,0.72,0.01,0.72
Commercial,Night,December,Attempted,16,2013,burglary,5271902,0,0.3,0,0.3,0,0.3
Commercial,Night,December,Completed,128,2013,burglary,5271902,0.02,2.43,0.02,2.43,0.02,2.43
Commercial,Night,December,Attempted,2,2013,burglary,5271902,0,0.04,0,0.04,0,0.04
Commercial,Night,December,Completed,30,2013,burglary,5271902,0.01,0.57,0.01,0.57,0.01,0.57
Commercial,Day,January,Attempted,7,2013,burglary,5271902,0,0.13,0,0.13,0,0.13
Commercial,Day,January,Completed,104,2013,burglary,5271902,0.02,1.97,0.02,1.97,0.02,1.97
Commercial,Day,January,Attempted,5,2013,burglary,5271902,0,0.09,0,0.09,0,0.09
Commercial,Day,January,Completed,43,2013,burglary,5271902,0.01,0.82,0.01,0.82,0.01,0.82
Commercial,Day,February,Attempted,7,2013,burglary,5271902,0,0.13,0,0.13,0,0.13
Commercial,Day,February,Completed,115,2013,burglary,5271902,0.02,2.18,0.02,2.18,0.02,2.18
Commercial,Day,February,Attempted,1,2013,burglary,5271902,0,0.02,0,0.02,0,0.02
Commercial,Day,February,Completed,47,2013,burglary,5271902,0.01,0.89,0.01,0.89,0.01,0.89
Commercial,Day,March,Attempted,6,2013,burglary,5271902,0,0.11,0,0.11,0,0.11
Commercial,Day,March,Completed,118,2013,burglary,5271902,0.02,2.24,0.02,2.24,0.02,2.24
Commercial,Day,March,Attempted,0,2013,burglary,5271902,,,,,,
Commercial,Day,March,Completed,46,2013,burglary,5271902,0.01,0.87,0.01,0.87,0.01,0.87
Commercial,Day,April,Attempted,9,2013,burglary,5271902,0,0.17,0,0.17,0,0.17
Commercial,Day,April,Completed,98,2013,burglary,5271902,0.02,1.86,0.02,1.86,0.02,1.86
Commercial,Day,April,Attempted,1,2013,burglary,5271902,0,0.02,0,0.02,0,0.02
Commercial,Day,April,Completed,48,2013,burglary,5271902,0.01,0.91,0.01,0.91,0.01,0.91
Commercial,Day,May,Attempted,10,2013,burglary,5271902,0,0.19,0,0.19,0,0.19
Commercial,Day,May,Completed,110,2013,burglary,5271902,0.02,2.09,0.02,2.09,0.02,2.09
Commercial,Day,May,Attempted,1,2013,burglary,5271902,0,0.02,0,0.02,0,0.02
Commercial,Day,May,Completed,49,2013,burglary,5271902,0.01,0.93,0.01,0.93,0.01,0.93
Commercial,Day,June,Attempted,5,2013,burglary,5271902,0,0.09,0,0.09,0,0.09
Commercial,Day,June,Completed,93,2013,burglary,5271902,0.02,1.76,0.02,1.76,0.02,1.76
Commercial,Day,June,Attempted,0,2013,burglary,5271902,,,,,,
Commercial,Day,June,Completed,58,2013,burglary,5271902,0.01,1.1,0.01,1.1,0.01,1.1
Commercial,Day,July,Attempted,15,2013,burglary,5271902,0,0.28,0,0.28,0,0.28
Commercial,Day,July,Completed,117,2013,burglary,5271902,0.02,2.22,0.02,2.22,0.02,2.22
Commercial,Day,July,Attempted,3,2013,burglary,5271902,0,0.06,0,0.06,0,0.06
Commercial,Day,July,Completed,47,2013,burglary,5271902,0.01,0.89,0.01,0.89,0.01,0.89
Commercial,Day,August,Attempted,12,2013,burglary,5271902,0,0.23,0,0.23,0,0.23
Commercial,Day,August,Completed,104,2013,burglary,5271902,0.02,1.97,0.02,1.97,0.02,1.97
Commercial,Day,August,Attempted,2,2013,burglary,5271902,0,0.04,0,0.04,0,0.04
Commercial,Day,August,Completed,47,2013,burglary,5271902,0.01,0.89,0.01,0.89,0.01,0.89
Commercial,Day,September,Attempted,10,2013,burglary,5271902,0,0.19,0,0.19,0,0.19
Commercial,Day,September,Completed,135,2013,burglary,5271902,0.03,2.56,0.03,2.56,0.03,2.56
Commercial,Day,September,Attempted,1,2013,burglary,5271902,0,0.02,0,0.02,0,0.02
Commercial,Day,September,Completed,47,2013,burglary,5271902,0.01,0.89,0.01,0.89,0.01,0.89
Commercial,Day,October,Attempted,8,2013,burglary,5271902,0,0.15,0,0.15,0,0.15
Commercial,Day,October,Completed,96,2013,burglary,5271902,0.02,1.82,0.02,1.82,0.02,1.82
Commercial,Day,October,Attempted,0,2013,burglary,5271902,,,,,,
Commercial,Day,October,Completed,47,2013,burglary,5271902,0.01,0.89,0.01,0.89,0.01,0.89
Commercial,Day,November,Attempted,13,2013,burglary,5271902,0,0.25,0,0.25,0,0.25
Commercial,Day,November,Completed,92,2013,burglary,5271902,0.02,1.75,0.02,1.75,0.02,1.75
Commercial,Day,November,Attempted,0,2013,burglary,5271902,,,,,,
Commercial,Day,November,Completed,46,2013,burglary,5271902,0.01,0.87,0.01,0.87,0.01,0.87
Commercial,Day,December,Attempted,11,2013,burglary,5271902,0,0.21,0,0.21,0,0.21
Commercial,Day,December,Completed,86,2013,burglary,5271902,0.02,1.63,0.02,1.63,0.02,1.63
Commercial,Day,December,Attempted,0,2013,burglary,5271902,,,,,,
Commercial,Day,December,Completed,58,2013,burglary,5271902,0.01,1.1,0.01,1.1,0.01,1.1
Educational Facility,Night,January,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Night,January,Completed,2,2013,burglary,5271902,0,0.04,0,0.04,0,0.04
Educational Facility,Night,January,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Night,January,Completed,5,2013,burglary,5271902,0,0.09,0,0.09,0,0.09
Educational Facility,Night,February,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Night,February,Completed,4,2013,burglary,5271902,0,0.08,0,0.08,0,0.08
Educational Facility,Night,February,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Night,February,Completed,3,2013,burglary,5271902,0,0.06,0,0.06,0,0.06
Educational Facility,Night,March,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Night,March,Completed,0,2013,burglary,5271902,,,,,,
Educational Facility,Night,March,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Night,March,Completed,3,2013,burglary,5271902,0,0.06,0,0.06,0,0.06
Educational Facility,Night,April,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Night,April,Completed,3,2013,burglary,5271902,0,0.06,0,0.06,0,0.06
Educational Facility,Night,April,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Night,April,Completed,6,2013,burglary,5271902,0,0.11,0,0.11,0,0.11
Educational Facility,Night,May,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Night,May,Completed,7,2013,burglary,5271902,0,0.13,0,0.13,0,0.13
Educational Facility,Night,May,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Night,May,Completed,5,2013,burglary,5271902,0,0.09,0,0.09,0,0.09
Educational Facility,Night,June,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Night,June,Completed,6,2013,burglary,5271902,0,0.11,0,0.11,0,0.11
Educational Facility,Night,June,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Night,June,Completed,3,2013,burglary,5271902,0,0.06,0,0.06,0,0.06
Educational Facility,Night,July,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Night,July,Completed,1,2013,burglary,5271902,0,0.02,0,0.02,0,0.02
Educational Facility,Night,July,Attempted,1,2013,burglary,5271902,0,0.02,0,0.02,0,0.02
Educational Facility,Night,July,Completed,0,2013,burglary,5271902,,,,,,
Educational Facility,Night,August,Attempted,1,2013,burglary,5271902,0,0.02,0,0.02,0,0.02
Educational Facility,Night,August,Completed,4,2013,burglary,5271902,0,0.08,0,0.08,0,0.08
Educational Facility,Night,August,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Night,August,Completed,3,2013,burglary,5271902,0,0.06,0,0.06,0,0.06
Educational Facility,Night,September,Attempted,1,2013,burglary,5271902,0,0.02,0,0.02,0,0.02
Educational Facility,Night,September,Completed,4,2013,burglary,5271902,0,0.08,0,0.08,0,0.08
Educational Facility,Night,September,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Night,September,Completed,4,2013,burglary,5271902,0,0.08,0,0.08,0,0.08
Educational Facility,Night,October,Attempted,1,2013,burglary,5271902,0,0.02,0,0.02,0,0.02
Educational Facility,Night,October,Completed,1,2013,burglary,5271902,0,0.02,0,0.02,0,0.02
Educational Facility,Night,October,Attempted,1,2013,burglary,5271902,0,0.02,0,0.02,0,0.02
Educational Facility,Night,October,Completed,2,2013,burglary,5271902,0,0.04,0,0.04,0,0.04
Educational Facility,Night,November,Attempted,1,2013,burglary,5271902,0,0.02,0,0.02,0,0.02
Educational Facility,Night,November,Completed,4,2013,burglary,5271902,0,0.08,0,0.08,0,0.08
Educational Facility,Night,November,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Night,November,Completed,5,2013,burglary,5271902,0,0.09,0,0.09,0,0.09
Educational Facility,Night,December,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Night,December,Completed,2,2013,burglary,5271902,0,0.04,0,0.04,0,0.04
Educational Facility,Night,December,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Night,December,Completed,3,2013,burglary,5271902,0,0.06,0,0.06,0,0.06
Educational Facility,Day,January,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Day,January,Completed,8,2013,burglary,5271902,0,0.15,0,0.15,0,0.15
Educational Facility,Day,January,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Day,January,Completed,7,2013,burglary,5271902,0,0.13,0,0.13,0,0.13
Educational Facility,Day,February,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Day,February,Completed,4,2013,burglary,5271902,0,0.08,0,0.08,0,0.08
Educational Facility,Day,February,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Day,February,Completed,8,2013,burglary,5271902,0,0.15,0,0.15,0,0.15
Educational Facility,Day,March,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Day,March,Completed,10,2013,burglary,5271902,0,0.19,0,0.19,0,0.19
Educational Facility,Day,March,Attempted,1,2013,burglary,5271902,0,0.02,0,0.02,0,0.02
Educational Facility,Day,March,Completed,5,2013,burglary,5271902,0,0.09,0,0.09,0,0.09
Educational Facility,Day,April,Attempted,1,2013,burglary,5271902,0,0.02,0,0.02,0,0.02
Educational Facility,Day,April,Completed,8,2013,burglary,5271902,0,0.15,0,0.15,0,0.15
Educational Facility,Day,April,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Day,April,Completed,7,2013,burglary,5271902,0,0.13,0,0.13,0,0.13
Educational Facility,Day,May,Attempted,1,2013,burglary,5271902,0,0.02,0,0.02,0,0.02
Educational Facility,Day,May,Completed,1,2013,burglary,5271902,0,0.02,0,0.02,0,0.02
Educational Facility,Day,May,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Day,May,Completed,9,2013,burglary,5271902,0,0.17,0,0.17,0,0.17
Educational Facility,Day,June,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Day,June,Completed,6,2013,burglary,5271902,0,0.11,0,0.11,0,0.11
Educational Facility,Day,June,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Day,June,Completed,5,2013,burglary,5271902,0,0.09,0,0.09,0,0.09
Educational Facility,Day,July,Attempted,1,2013,burglary,5271902,0,0.02,0,0.02,0,0.02
Educational Facility,Day,July,Completed,10,2013,burglary,5271902,0,0.19,0,0.19,0,0.19
Educational Facility,Day,July,Attempted,1,2013,burglary,5271902,0,0.02,0,0.02,0,0.02
Educational Facility,Day,July,Completed,4,2013,burglary,5271902,0,0.08,0,0.08,0,0.08
Educational Facility,Day,August,Attempted,1,2013,burglary,5271902,0,0.02,0,0.02,0,0.02
Educational Facility,Day,August,Completed,5,2013,burglary,5271902,0,0.09,0,0.09,0,0.09
Educational Facility,Day,August,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Day,August,Completed,9,2013,burglary,5271902,0,0.17,0,0.17,0,0.17
Educational Facility,Day,September,Attempted,2,2013,burglary,5271902,0,0.04,0,0.04,0,0.04
Educational Facility,Day,September,Completed,8,2013,burglary,5271902,0,0.15,0,0.15,0,0.15
Educational Facility,Day,September,Attempted,0,2013,burglary,5271902,,,,,,
Educational Facility,Day,September,Completed,3,2013,burglary,5271902,0,0.06,0,0.06,0,0.06
